,0,y
1879,23694,0
1880,1860,0
1881,31615,0
1882,23953,0
1883,34273,0
1884,2162,0
1885,7048,1
1886,1536,0
1887,35830,0
1888,32376,0
1889,3576,1
1890,30003,0
1891,12764,1
1892,2497,0
1893,30198,0
1894,4615,0
1895,1639,0
1896,12595,1
1897,3943,0
1898,13294,0
1899,21095,1
1900,23565,0
1901,32555,0
1902,8350,0
1903,5858,0
1904,5924,0
1905,38573,0
1906,23218,0
1907,17269,0
1908,3084,0
1909,2552,0
1910,40435,0
1911,33916,0
1912,22849,0
1913,11432,0
1914,14618,0
1915,5940,0
1916,17950,0
1917,33503,0
1918,5630,0
1919,23569,0
1920,28185,0
1921,27411,0
1922,25392,0
1923,8858,0
1924,2388,0
1925,36196,0
1926,25901,0
1927,20736,0
1928,3280,0
1929,11227,0
1930,8575,0
1931,12143,0
1932,32540,0
1933,15544,0
1934,10029,0
1935,24518,0
1936,38089,0
1937,10132,0
1938,36885,1
1939,23079,0
1940,40361,0
1941,346,1
1942,37135,0
1943,1102,1
1944,13597,0
1945,34761,0
1946,40571,0
1947,22633,0
1948,36774,0
1949,19747,0
1950,2750,0
1951,39374,0
1952,35108,0
1953,17397,0
1954,26934,0
1955,34127,0
1956,35860,0
1957,8257,0
1958,25723,0
1959,21509,0
1960,23235,0
1961,1482,0
1962,15367,0
1963,36012,0
1964,6180,0
1965,22655,0
1966,2526,0
1967,4701,0
1968,1522,0
1969,25460,0
1970,21257,0
1971,40068,0
1972,28211,0
1973,25638,0
1974,29128,0
1975,2806,0
1976,34696,0
1977,30520,0
1978,25341,0
1979,40689,0
1980,16727,0
1981,21575,0
1982,10611,0
1983,36669,0
1984,37125,0
1985,2361,0
1986,21080,0
1987,17236,0
1988,40337,0
1989,31470,0
1990,24637,0
1991,20688,0
1992,28053,0
1993,8041,0
1994,13671,0
1995,3851,0
1996,32327,0
1997,31896,0
1998,12441,0
1999,21942,0
2000,12886,0
2001,18611,0
2002,35139,0
2003,18936,0
2004,30529,0
2005,16851,0
2006,9752,0
2007,4244,0
2008,40562,0
2009,32696,0
2010,26902,0
2011,8917,1
2012,33842,0
2013,7175,0
2014,9163,0
2015,39329,1
2016,30637,0
2017,37289,0
2018,21892,0
2019,21201,0
2020,27976,0
2021,13669,0
2022,9957,0
2023,11957,0
2024,21619,0
2025,10699,0
2026,720,0
2027,13079,0
2028,10302,0
2029,1379,0
2030,34665,0
2031,6785,0
2032,28792,0
2033,382,0
2034,15132,0
2035,8700,0
2036,9460,0
2037,27112,1
2038,36802,0
2039,22046,0
2040,24355,0
2041,38358,0
2042,35480,0
2043,23276,0
2044,18265,0
2045,618,0
2046,7116,0
2047,23945,0
2048,12539,0
2049,37061,0
2050,6227,0
2051,8919,0
2052,26771,1
2053,6350,0
2054,13477,0
2055,3226,0
2056,17005,0
2057,22292,0
2058,37939,0
2059,10689,0
2060,12222,0
2061,33824,0
2062,23227,0
2063,13724,0
2064,22288,0
2065,30158,0
2066,32102,0
2067,23104,0
2068,30766,0
2069,1812,0
2070,3695,0
2071,27855,0
2072,23900,0
2073,26805,0
2074,24117,0
2075,24590,0
2076,33421,0
2077,30853,0
2078,5485,0
2079,18189,0
2080,17075,1
2081,30001,1
2082,16370,0
2083,39658,0
2084,37005,0
2085,39696,0
2086,16846,0
2087,18191,0
2088,2160,0
2089,8766,0
2090,22917,1
2091,18339,0
2092,38125,0
2093,16264,0
2094,4210,0
2095,11020,0
2096,24165,0
2097,24935,1
2098,23328,0
2099,38708,0
2100,5212,0
2101,15601,0
2102,10961,0
2103,23531,0
2104,16281,0
2105,4845,0
2106,24163,0
2107,23417,0
2108,40156,0
2109,37949,0
2110,39098,0
2111,19053,0
2112,27150,0
2113,38553,0
2114,40344,0
2115,5274,0
2116,24252,0
2117,41171,0
2118,36822,0
2119,4021,0
2120,4038,0
2121,15980,1
2122,4753,0
2123,27801,0
2124,40137,0
2125,22943,0
2126,5096,0
2127,37578,0
2128,2963,0
2129,33004,0
2130,3052,0
2131,16484,0
2132,17796,0
2133,31922,0
2134,18526,0
2135,21171,0
2136,2344,0
2137,15019,0
2138,8731,0
2139,29137,1
2140,28953,0
2141,10975,0
2142,29359,0
2143,17723,0
2144,12433,0
2145,4102,0
2146,9580,0
2147,32546,0
2148,28229,0
2149,19827,0
2150,29964,0
2151,3216,0
2152,34144,0
2153,21410,1
2154,24155,0
2155,11896,0
2156,35028,0
2157,8160,0
2158,35369,1
2159,29155,0
2160,1844,0
2161,28259,0
2162,15700,0
2163,13680,0
2164,16467,0
2165,29520,0
2166,34573,0
2167,466,0
2168,19671,0
2169,13149,0
2170,11548,0
2171,21586,1
2172,32459,0
2173,37412,0
2174,26560,0
2175,23622,0
2176,24725,0
2177,23864,0
2178,5081,0
2179,4610,0
2180,41067,0
2181,13032,0
2182,32498,0
2183,17748,0
2184,31983,0
2185,10530,0
2186,31258,0
2187,26331,0
2188,13014,0
2189,14183,0
2190,8943,0
2191,4555,0
2192,24161,0
2193,4955,0
2194,8134,1
2195,20901,1
2196,18401,0
2197,25833,0
2198,38091,0
2199,31223,0
2200,11830,0
2201,23283,0
2202,17019,0
2203,1807,0
2204,36545,0
2205,30906,0
2206,35921,0
2207,9642,0
2208,8984,0
2209,19511,0
2210,25400,0
2211,13694,0
2212,6627,0
2213,18001,0
2214,6065,0
2215,21866,0
2216,5728,0
2217,28324,0
2218,26229,0
2219,31532,0
2220,8488,0
2221,8147,0
2222,35589,0
2223,21700,0
2224,23155,0
2225,35778,0
2226,8792,0
2227,33565,0
2228,37257,0
2229,11683,0
2230,10890,0
2231,34218,0
2232,21228,0
2233,13657,0
2234,4642,0
2235,19197,0
2236,256,0
2237,40710,0
2238,29457,0
2239,27613,0
2240,39540,0
2241,1247,0
2242,25824,0
2243,16065,0
2244,3477,0
2245,19282,0
2246,33709,0
2247,31017,0
2248,4668,0
2249,15148,0
2250,27351,0
2251,1194,0
2252,13262,0
2253,30849,0
2254,37698,0
2255,35502,0
2256,21224,0
2257,26845,0
2258,28411,0
2259,17160,0
2260,789,0
2261,3569,0
2262,33829,0
2263,12642,0
2264,40708,0
2265,10932,0
2266,7407,0
2267,13956,0
2268,306,0
2269,10111,0
2270,38261,0
2271,33804,0
2272,31425,0
2273,6482,0
2274,18053,0
2275,8590,0
2276,6228,0
2277,30016,1
2278,12246,0
2279,2995,1
2280,19168,0
2281,18822,0
2282,7489,0
2283,15752,1
2284,22190,0
2285,30569,0
2286,27991,0
2287,1982,0
2288,22885,0
2289,40586,0
2290,15346,0
2291,131,0
2292,37016,0
2293,28216,0
2294,13662,0
2295,39777,1
2296,34338,0
2297,28807,1
2298,16873,0
2299,2190,1
2300,2462,0
2301,17627,0
2302,4857,0
2303,30816,0
2304,20213,0
2305,36045,0
2306,32759,0
2307,4118,0
2308,33175,0
2309,4217,0
2310,30036,0
2311,15171,0
2312,8032,0
2313,5905,0
2314,28155,0
2315,39821,0
2316,18650,0
2317,18062,0
2318,30802,0
2319,9205,1
2320,26100,0
2321,38428,0
2322,3897,0
2323,27136,1
2324,2861,0
2325,36030,0
2326,12750,0
2327,31501,0
2328,27547,0
2329,39871,1
2330,18880,0
2331,29463,0
2332,17408,0
2333,37477,0
2334,18926,0
2335,40022,0
2336,15687,0
2337,32335,0
2338,17828,0
2339,38751,0
2340,17643,1
2341,15540,0
2342,20892,0
2343,22407,0
2344,2620,0
2345,16491,0
2346,24500,0
2347,24632,0
2348,23876,0
2349,19848,0
2350,34334,0
2351,14255,0
2352,36826,0
2353,25269,1
2354,8941,0
2355,6991,0
2356,26967,0
2357,4130,0
2358,12709,0
2359,41058,0
2360,3809,0
2361,16341,0
2362,14034,0
2363,26686,0
2364,34375,0
2365,29675,1
2366,34614,0
2367,36301,0
2368,41066,0
2369,18758,0
2370,15663,0
2371,28704,0
2372,12740,1
2373,20306,0
2374,29408,0
2375,12117,0
2376,28060,0
2377,26394,0
2378,29483,0
2379,22020,0
2380,35149,0
2381,36606,1
2382,28469,0
2383,40838,0
2384,39542,1
2385,24487,0
2386,6812,0
2387,20252,0
2388,21531,1
2389,6860,0
2390,39843,0
2391,27493,0
2392,10093,0
2393,27205,0
2394,10048,1
2395,19073,0
2396,16796,0
2397,15424,1
2398,39126,0
2399,37677,0
2400,20666,0
2401,37084,0
2402,20906,0
2403,30020,0
2404,26368,0
2405,14169,1
2406,956,0
2407,39621,0
2408,5219,0
2409,14497,0
2410,16826,0
2411,16493,0
2412,26151,0
2413,15473,0
2414,270,0
2415,17790,0
2416,17231,0
2417,22718,0
2418,23557,0
2419,13221,1
2420,15474,0
2421,9498,0
2422,7464,0
2423,29548,0
2424,6612,0
2425,3392,0
2426,40759,0
2427,34510,0
2428,23277,0
2429,13663,1
2430,26514,0
2431,31046,0
2432,3679,0
2433,36421,0
2434,26892,0
2435,2173,0
2436,25349,0
2437,19149,0
2438,15246,0
2439,339,0
2440,7380,0
2441,22640,0
2442,9800,0
2443,18358,0
2444,29372,0
2445,31021,0
2446,9398,0
2447,13127,0
2448,36568,0
2449,29606,0
2450,15666,1
2451,27266,0
2452,27504,0
2453,6656,0
2454,21797,0
2455,27623,0
2456,39823,0
2457,27055,0
2458,38627,0
2459,20192,0
2460,2306,0
2461,41130,1
2462,9359,0
2463,14556,0
2464,23483,0
2465,3894,0
2466,566,0
2467,18709,0
2468,40936,0
2469,35150,0
2470,34691,0
2471,58,0
2472,14677,0
2473,37031,0
2474,10129,1
2475,29253,0
2476,35941,0
2477,39206,0
2478,37187,0
2479,40338,0
2480,12014,0
2481,4601,0
2482,6411,0
2483,40475,0
2484,25100,0
2485,25089,0
2486,20464,0
2487,3561,0
2488,38967,0
2489,10450,0
2490,22786,0
2491,2757,0
2492,20170,0
2493,22609,1
2494,25378,0
2495,34609,0
2496,23423,0
2497,2129,0
2498,34776,0
2499,7343,0
2500,11916,0
2501,36369,0
2502,8274,0
2503,13417,0
2504,37673,1
2505,21121,0
2506,8985,0
2507,25939,0
2508,40351,0
2509,29468,0
2510,31296,0
2511,28999,0
2512,22646,0
2513,6740,1
2514,952,1
2515,15714,0
2516,21577,0
2517,7108,0
2518,11933,1
2519,21548,0
2520,23926,0
2521,946,0
2522,6871,0
2523,21667,0
2524,38198,0
2525,1367,0
2526,71,0
2527,29872,0
2528,25343,0
2529,7348,0
2530,20635,0
2531,10684,0
2532,20905,0
2533,39832,0
2534,6980,0
2535,33446,1
2536,12751,0
2537,7196,0
2538,39830,0
2539,7136,0
2540,25700,0
2541,4286,0
2542,2280,0
2543,34115,0
2544,25573,0
2545,12559,1
2546,34016,1
2547,18598,0
2548,36179,0
2549,21823,0
2550,17812,0
2551,24550,0
2552,37318,0
2553,15141,0
2554,28271,0
2555,4823,0
2556,8432,0
2557,4734,0
2558,21325,0
2559,20927,0
2560,39800,0
2561,27389,0
2562,12553,0
2563,19772,0
2564,5502,0
2565,13167,0
2566,12314,0
2567,34954,0
2568,38164,1
2569,14924,0
2570,29612,0
2571,32736,0
2572,32500,0
2573,31661,0
2574,34924,0
2575,26110,0
2576,20203,0
2577,40143,0
2578,3918,0
2579,2574,0
2580,8507,0
2581,16276,0
2582,35614,0
2583,39332,0
2584,15738,0
2585,37060,0
2586,23819,0
2587,2026,0
2588,28189,0
2589,13368,0
2590,32573,0
2591,31682,0
2592,25036,0
2593,39439,0
2594,40991,1
2595,21460,0
2596,12630,0
2597,8336,0
2598,20218,0
2599,36230,0
2600,30181,1
2601,26468,0
2602,10016,0
2603,27586,0
2604,2889,0
2605,20699,0
2606,25521,1
2607,37500,0
2608,26427,0
2609,5996,0
2610,4656,0
2611,39191,0
2612,5410,1
2613,23947,0
2614,35382,0
2615,39467,0
2616,2510,0
2617,23191,0
2618,23778,0
2619,22432,0
2620,29894,0
2621,29809,1
2622,36946,0
2623,21451,0
2624,15112,0
2625,19081,0
2626,30657,0
2627,7005,0
2628,25076,0
2629,19920,0
2630,22379,0
2631,8244,1
2632,36087,0
2633,39732,0
2634,4759,0
2635,33689,0
2636,16698,0
2637,17088,0
2638,24305,0
2639,37255,0
2640,16248,0
2641,13962,0
2642,19074,0
2643,28167,0
2644,36050,0
2645,8287,0
2646,11188,0
2647,2065,0
2648,8427,0
2649,26913,0
2650,16027,0
2651,8016,0
2652,37654,0
2653,20322,0
2654,40430,0
2655,31522,0
2656,4807,0
2657,40421,0
2658,7424,0
2659,3024,0
2660,3489,0
2661,8195,0
2662,36134,0
2663,4018,0
2664,14627,0
2665,15779,0
2666,46,0
2667,41018,0
2668,24109,0
2669,28857,0
2670,41111,1
2671,38483,1
2672,6440,0
2673,1890,0
2674,30304,0
2675,20922,0
2676,27605,0
2677,118,0
2678,14387,0
2679,2085,0
2680,20978,0
2681,29912,0
2682,6630,0
2683,19259,0
2684,19742,0
2685,5918,0
2686,268,0
2687,25401,0
2688,14849,0
2689,15949,0
2690,18542,1
2691,18028,0
2692,5738,0
2693,33728,0
2694,38636,0
2695,28985,0
2696,20821,0
2697,19896,0
2698,39667,0
2699,580,0
2700,12412,0
2701,25419,0
2702,30646,1
2703,12589,0
2704,255,0
2705,30067,0
2706,15634,0
2707,21986,0
2708,15747,0
2709,28927,0
2710,39045,0
2711,32802,0
2712,12512,0
2713,8558,0
2714,22103,0
2715,2934,0
2716,10727,0
2717,23558,0
2718,33177,0
2719,17929,0
2720,15202,0
2721,33106,0
2722,37311,0
2723,34487,0
2724,26248,0
2725,3103,0
2726,9953,0
2727,12817,0
2728,27360,0
2729,24023,0
2730,12829,0
2731,32340,0
2732,20317,0
2733,5619,0
2734,37593,0
2735,30926,0
2736,26055,0
2737,15335,0
2738,7608,0
2739,31820,0
2740,22708,0
2741,23360,0
2742,13433,0
2743,28124,0
2744,35774,0
2745,40584,0
2746,23749,0
2747,25390,0
2748,22338,0
2749,7930,0
2750,33340,0
2751,8284,0
2752,5330,0
2753,36661,0
2754,33619,0
2755,860,0
2756,25371,0
2757,37835,0
2758,30621,0
2759,15453,0
2760,34877,0
2761,39450,0
2762,38600,0
2763,7938,0
2764,29293,0
2765,16390,0
2766,31056,0
2767,41056,0
2768,20777,0
2769,1230,0
2770,13467,1
2771,1040,0
2772,7670,0
2773,16746,0
2774,27874,0
2775,20270,0
2776,24603,0
2777,32467,0
2778,16108,0
2779,21291,0
2780,7715,0
2781,18064,0
2782,8443,0
2783,27821,0
2784,4281,0
2785,41085,0
2786,5487,0
2787,15497,0
2788,33339,1
2789,27470,0
2790,33749,1
2791,4567,0
2792,3784,0
2793,3876,0
2794,10414,0
2795,34695,1
2796,35501,0
2797,16386,0
2798,29489,0
2799,12698,0
2800,5078,0
2801,37585,0
2802,16238,0
2803,30045,0
2804,18093,0
2805,35167,0
2806,20231,0
2807,6602,0
2808,33790,0
2809,37039,0
2810,40364,0
2811,32205,0
2812,34517,0
2813,34008,0
2814,25987,0
2815,33792,0
2816,28722,0
2817,5878,0
2818,11253,0
2819,21023,0
2820,31928,0
2821,30083,0
2822,944,0
2823,19991,1
2824,31781,0
2825,36140,0
2826,14636,0
2827,39254,0
2828,3332,0
2829,24495,0
2830,18605,0
2831,39503,0
2832,13234,0
2833,22469,0
2834,15753,0
2835,22057,0
2836,35701,0
2837,7566,0
2838,18508,0
2839,31381,0
2840,16360,0
2841,3830,0
2842,28187,0
2843,4060,0
2844,10448,0
2845,21881,0
2846,31845,0
2847,26132,0
2848,20689,0
2849,5167,0
2850,25105,0
2851,2760,0
2852,31193,0
2853,18753,0
2854,31499,0
2855,21716,0
2856,5622,0
2857,40648,0
2858,13586,0
2859,34653,0
2860,11586,0
2861,17621,0
2862,8255,0
2863,26650,0
2864,13318,1
2865,34524,0
2866,37375,0
2867,21290,0
2868,6393,1
2869,34617,0
2870,3500,0
2871,23551,0
2872,22364,1
2873,10902,0
2874,40588,0
2875,18346,0
2876,35819,0
2877,38197,0
2878,9707,0
2879,32034,0
2880,17175,0
2881,309,0
2882,23919,0
2883,7391,0
2884,18688,0
2885,8857,0
2886,10835,0
2887,12144,0
2888,40508,1
2889,29336,0
2890,12532,0
2891,15159,0
2892,708,0
2893,40188,0
2894,28093,0
2895,3582,0
2896,11484,0
2897,1803,0
2898,23580,0
2899,6090,0
2900,14236,0
2901,28631,0
2902,692,0
2903,10238,0
2904,29783,0
2905,9023,0
2906,28929,0
2907,5983,0
2908,40873,0
2909,13407,0
2910,34078,0
2911,3740,0
2912,39695,0
2913,5223,0
2914,5907,0
2915,30398,0
2916,9309,0
2917,5935,0
2918,30798,0
2919,3630,0
2920,25773,0
2921,8992,0
2922,35026,0
2923,20903,0
2924,36293,0
2925,30857,0
2926,21282,0
2927,16619,0
2928,3914,0
2929,29378,0
2930,38366,0
2931,27080,0
2932,32148,1
2933,12086,0
2934,11306,0
2935,14835,0
2936,32094,0
2937,38625,0
2938,12527,0
2939,40843,0
2940,40087,0
2941,37471,0
2942,26179,0
2943,29955,0
2944,14396,0
2945,9229,0
2946,9421,0
2947,1443,0
2948,19126,0
2949,17590,0
2950,36715,0
2951,37872,0
2952,40206,0
2953,516,0
2954,2772,0
2955,34702,0
2956,15441,1
2957,13220,0
2958,18977,0
2959,23661,0
2960,34532,0
2961,19107,0
2962,25385,0
2963,9104,0
2964,5871,0
2965,6867,0
2966,29738,0
2967,33919,0
2968,11302,0
2969,23693,0
2970,22950,0
2971,5749,0
2972,23127,0
2973,37389,0
2974,32761,1
2975,33922,0
2976,37002,0
2977,30693,0
2978,19248,0
2979,17237,0
2980,25643,1
2981,39418,0
2982,3393,0
2983,3379,0
2984,8204,0
2985,28838,0
2986,8604,0
2987,10645,0
2988,17469,0
2989,26898,0
2990,33785,0
2991,19542,0
2992,1748,0
2993,22874,0
2994,30655,1
2995,36609,1
2996,26591,0
2997,4197,0
2998,31723,0
2999,6405,0
3000,9700,0
3001,25490,0
3002,27554,0
3003,3926,0
3004,24964,0
3005,27528,0
3006,36888,0
3007,1512,0
3008,80,0
3009,6211,0
3010,3264,0
3011,29985,0
3012,11730,0
3013,27017,0
3014,6768,0
3015,6957,0
3016,31270,0
3017,30937,0
3018,10493,0
3019,1032,0
3020,19812,0
3021,36223,0
3022,21119,0
3023,16639,0
3024,9485,0
3025,8066,0
3026,33744,0
3027,25932,1
3028,34411,0
3029,31858,0
3030,12787,0
3031,40322,0
3032,26807,0
3033,13603,0
3034,31285,0
3035,5371,0
3036,29149,0
3037,40302,0
3038,15184,0
3039,36492,0
3040,27721,0
3041,1086,0
3042,37975,0
3043,8945,0
3044,8572,0
3045,4872,0
3046,4346,0
3047,5529,0
3048,13488,0
3049,23832,0
3050,29101,0
3051,17713,0
3052,35048,0
3053,20312,0
3054,7767,0
3055,4508,0
3056,12978,0
3057,3706,1
3058,29309,0
3059,15574,0
3060,22967,0
3061,35475,0
3062,20936,0
3063,20553,0
3064,8622,0
3065,23165,0
3066,36918,0
3067,26578,0
3068,31289,0
3069,37043,0
3070,36924,1
3071,5864,0
3072,12093,0
3073,39483,0
3074,40552,0
3075,3603,0
3076,10323,0
3077,7148,1
3078,9804,0
3079,6614,1
3080,45,0
3081,35509,1
3082,17507,0
3083,7460,0
3084,13759,0
3085,30421,0
3086,30797,0
3087,15934,0
3088,22552,0
3089,8151,1
3090,31152,0
3091,12356,0
3092,30792,0
3093,30525,0
3094,20449,0
3095,3231,1
3096,41078,1
3097,40193,0
3098,25230,0
3099,28514,0
3100,2404,0
3101,40005,0
3102,18410,0
3103,14713,0
3104,24025,0
3105,16808,0
3106,5564,0
3107,9826,0
3108,35464,0
3109,25074,0
3110,25874,0
3111,7622,0
3112,37474,0
3113,6748,0
3114,10171,0
3115,27450,1
3116,10675,0
3117,4962,0
3118,25697,0
3119,19537,0
3120,21992,0
3121,9761,0
3122,6911,0
3123,19785,1
3124,37974,0
3125,4722,0
3126,22807,0
3127,31357,0
3128,24249,0
3129,8348,0
3130,13461,0
3131,20797,0
3132,8089,0
3133,7532,0
3134,2564,0
3135,21071,0
3136,21687,0
3137,4460,0
3138,39117,1
3139,29830,0
3140,18176,0
3141,32271,0
3142,25344,0
3143,31390,0
3144,4146,0
3145,40441,0
3146,10017,0
3147,15751,1
3148,723,0
3149,26039,1
3150,19114,0
3151,4864,0
3152,12557,0
3153,33265,0
3154,20283,0
3155,27670,0
3156,7187,0
3157,20397,0
3158,35634,0
3159,8873,0
3160,1850,0
3161,40882,0
3162,34431,0
3163,4385,0
3164,17115,0
3165,31151,0
3166,7257,0
3167,5387,0
3168,36713,0
3169,18551,0
3170,32038,0
3171,1597,0
3172,40921,0
3173,36281,0
3174,41170,0
3175,23865,0
3176,39267,0
3177,34554,0
3178,1455,0
3179,1307,0
3180,6576,0
3181,29769,0
3182,9932,0
3183,1153,0
3184,31678,0
3185,25636,0
3186,32642,0
3187,32782,0
3188,27071,0
3189,26350,0
3190,30670,0
3191,36830,0
3192,1212,0
3193,19791,0
3194,6926,0
3195,7793,0
3196,13176,1
3197,1100,0
3198,7568,0
3199,34122,0
3200,12405,0
3201,20539,0
3202,28687,0
3203,12485,0
3204,22819,1
3205,13735,0
3206,34123,0
3207,696,0
3208,19697,0
3209,6918,0
3210,23046,0
3211,23943,0
3212,3924,0
3213,18116,0
3214,38698,0
3215,28508,0
3216,28641,1
3217,21225,0
3218,22963,0
3219,40606,0
3220,2258,0
3221,26473,0
3222,6369,0
3223,20852,0
3224,40256,0
3225,33813,0
3226,29560,0
3227,27120,0
3228,16399,0
3229,1928,0
3230,23524,0
3231,12908,0
3232,12599,0
3233,31455,0
3234,23008,0
3235,25158,0
3236,24191,0
3237,40036,0
3238,29411,0
3239,9225,0
3240,2545,0
3241,22047,0
3242,26472,0
3243,18278,0
3244,19399,0
3245,28242,0
3246,27832,0
3247,10288,0
3248,16919,0
3249,21315,1
3250,19635,0
3251,23702,0
3252,40738,0
3253,14993,0
3254,18046,0
3255,30210,0
3256,34000,0
3257,12234,0
3258,9719,0
3259,1255,1
3260,27184,0
3261,10594,0
3262,4607,0
3263,27257,0
3264,35211,0
3265,5232,0
3266,3513,0
3267,28773,0
3268,36692,0
3269,37444,0
3270,24598,0
3271,34071,0
3272,5958,0
3273,32565,0
3274,40461,0
3275,38703,0
3276,21994,0
3277,18849,0
3278,1325,0
3279,37147,0
3280,27383,0
3281,25851,0
3282,4949,0
3283,35470,0
3284,29782,0
3285,18242,0
3286,12202,1
3287,21914,0
3288,3609,0
3289,33165,0
3290,27178,0
3291,15991,0
3292,20338,0
3293,31180,0
3294,20293,0
3295,24415,0
3296,8316,1
3297,10191,0
3298,32189,0
3299,40618,0
3300,30264,0
3301,21707,0
3302,34526,0
3303,11676,1
3304,19709,0
3305,38897,1
3306,28649,0
3307,4583,0
3308,16510,1
3309,32587,0
3310,38406,0
3311,1232,0
3312,736,0
3313,2777,0
3314,22889,0
3315,26192,0
3316,21884,0
3317,23433,0
3318,13941,0
3319,34861,0
3320,34419,0
3321,12187,0
3322,9663,0
3323,20675,0
3324,23027,0
3325,16585,0
3326,24454,0
3327,22368,0
3328,9494,0
3329,3098,1
3330,2921,0
3331,9595,0
3332,16374,0
3333,32924,1
3334,11382,0
3335,28904,0
3336,26890,0
3337,9819,1
3338,16069,0
3339,39341,0
3340,5352,0
3341,32938,0
3342,17097,0
3343,22374,0
3344,33395,0
3345,25215,0
3346,5822,0
3347,17606,0
3348,1570,0
3349,6987,1
3350,9966,0
3351,1020,0
3352,31084,0
3353,36563,0
3354,31014,0
3355,34633,0
3356,11889,0
3357,33268,0
3358,11094,0
3359,25678,0
3360,26298,1
3361,29476,0
3362,12072,0
3363,9959,0
3364,34332,0
3365,18016,0
3366,8276,0
3367,23554,0
3368,11746,0
3369,24208,0
3370,35609,0
3371,19325,0
3372,19500,0
3373,22061,0
3374,3841,0
3375,24421,0
3376,39166,0
3377,19614,0
3378,6616,0
3379,12065,0
3380,10060,0
3381,33505,0
3382,29918,0
3383,38253,0
3384,18326,0
3385,38300,0
3386,41114,0
3387,30209,0
3388,13517,0
3389,24328,0
3390,2704,0
3391,31963,1
3392,39049,0
3393,40031,0
3394,6901,0
3395,29844,0
3396,16975,0
3397,34478,0
3398,8449,0
3399,38906,0
3400,3421,0
3401,27708,0
3402,37069,0
3403,41015,0
3404,40610,1
3405,24873,0
3406,7026,0
3407,1579,0
3408,14657,0
3409,14242,0
3410,36401,0
3411,22243,0
3412,23198,0
3413,20105,0
3414,8466,1
3415,2851,0
3416,29191,0
3417,6423,0
3418,5332,0
3419,39463,0
3420,33496,0
3421,14515,1
3422,28052,1
3423,37346,1
3424,29239,0
3425,7627,0
3426,22746,0
3427,988,0
3428,33537,0
3429,11065,0
3430,29591,0
3431,32757,0
3432,14164,0
3433,33715,0
3434,13022,0
3435,24292,0
3436,21972,0
3437,39950,0
3438,19305,0
3439,38817,0
3440,15379,0
3441,14171,1
3442,21726,0
3443,33236,0
3444,20495,0
3445,3698,0
3446,26977,0
3447,35684,0
3448,6284,0
3449,13107,0
3450,17818,0
3451,39408,0
3452,23596,0
3453,12092,0
3454,24475,0
3455,21430,0
3456,1504,1
3457,5259,0
3458,28223,0
3459,16056,0
3460,39768,0
3461,39758,0
3462,30237,0
3463,21336,0
3464,28024,0
3465,28960,0
3466,37376,0
3467,4976,0
3468,16704,0
3469,17670,0
3470,33433,0
3471,8221,0
3472,26287,0
3473,36746,0
3474,2494,0
3475,31807,0
3476,18750,0
3477,20139,0
3478,34964,0
3479,28140,0
3480,18319,0
3481,21981,0
3482,6682,0
3483,5382,0
3484,37256,0
3485,25670,0
3486,25694,1
3487,21187,0
3488,15272,0
3489,20960,0
3490,30474,0
3491,5808,0
3492,14282,0
3493,21247,1
3494,16749,0
3495,38217,0
3496,17869,0
3497,16534,0
3498,40429,0
3499,2165,0
3500,10746,0
3501,8370,0
3502,34352,0
3503,35219,1
3504,6963,0
3505,22483,0
3506,2711,0
3507,31340,0
3508,35265,0
3509,23793,0
3510,37591,0
3511,37101,0
3512,27617,1
3513,7225,0
3514,36619,0
3515,7980,0
3516,13364,0
3517,358,0
3518,22182,0
3519,36583,0
3520,30975,0
3521,30397,0
3522,29385,0
3523,39345,0
3524,17155,0
3525,20199,0
3526,17580,0
3527,30088,0
3528,34908,0
3529,29224,0
3530,32493,0
3531,25313,0
3532,30729,0
3533,21100,0
3534,19004,0
3535,18087,0
3536,40196,0
3537,37695,0
3538,7244,0
3539,30080,0
3540,5634,0
3541,35504,0
3542,2216,0
3543,24004,0
3544,11091,0
3545,33519,0
3546,10733,0
3547,37327,0
3548,635,0
3549,20515,0
3550,17823,1
3551,19551,1
3552,40662,0
3553,38832,0
3554,5286,0
3555,17779,0
3556,34251,0
3557,35676,0
3558,22710,0
3559,37,0
3560,11821,0
3561,29806,0
3562,30373,0
3563,25742,0
3564,40546,0
3565,31789,0
3566,35100,1
3567,37299,0
3568,27917,0
3569,31657,0
3570,3730,0
3571,26155,0
3572,7075,0
3573,11950,0
3574,5541,0
3575,36136,0
3576,2118,0
3577,17148,0
3578,22860,0
3579,36380,0
3580,29045,0
3581,22439,0
3582,318,0
3583,28630,0
3584,37681,0
3585,8216,0
3586,30779,0
3587,24321,0
3588,25534,0
3589,30339,0
3590,37469,0
3591,21568,0
3592,41128,0
3593,13134,0
3594,40857,0
3595,2727,0
3596,8607,0
3597,23768,0
3598,36339,0
3599,643,0
3600,27035,0
3601,36044,0
3602,19084,0
3603,16074,0
3604,31467,0
3605,5938,1
3606,39627,0
3607,8714,0
3608,9910,0
3609,3213,0
3610,1304,0
3611,29911,0
3612,39639,0
3613,37634,0
3614,4796,0
3615,3028,0
3616,22711,1
3617,24167,0
3618,8860,0
3619,4283,1
3620,10033,0
3621,34149,0
3622,16648,0
3623,8777,0
3624,30712,0
3625,22972,0
3626,18325,0
3627,39362,0
3628,40328,0
3629,40142,0
3630,835,0
3631,8415,0
3632,7703,0
